Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - expected = null,Chrome 67.0.3396.79,,2018-06-14 18:49:58,2018-06-14 18:49:58,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 18:49:58,2018-06-14 18:54:07,4m - 9.195s,ERROR
Statement - Catch (Exception e),Chrome 67.0.3396.79,,2018-06-14 18:54:07,2018-06-14 18:54:07,0.001s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 18:54:07,2018-06-14 18:54:07,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 18:54:07,2018-06-14 18:54:08,0.695s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-01,Chrome 67.0.3396.79,To verify that public admin is able to view Summary Reports screen,2018-06-14 18:54:08,2018-06-14 19:00:36,6m - 27.351s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 18:54:08,2018-06-14 18:54:11,3.261s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 18:54:12,2018-06-14 18:54:12,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 18:54:12,2018-06-14 19:00:35,6m - 23.226s,FAILED
Statement - Catch (Exception e),Chrome 67.0.3396.79,,2018-06-14 19:00:35,2018-06-14 19:00:35,0.001s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 19:00:35,2018-06-14 19:00:35,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 19:00:35,2018-06-14 19:00:36,0.709s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-02,Chrome 67.0.3396.79,To verify that public admin is able to generate weekly summary report for selected groups/stores for selected duration,2018-06-14 19:00:36,2018-06-14 19:10:05,9m - 29.424s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 19:00:36,2018-06-14 19:00:39,3.279s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 19:00:39,2018-06-14 19:00:39,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 19:00:39,2018-06-14 19:10:04,9m - 25.199s,FAILED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 19:10:04,2018-06-14 19:10:04,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 19:10:04,2018-06-14 19:10:05,0.709s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-03,Chrome 67.0.3396.79,To verify that public admin is able to generate day summary report for selected groups/stores for selected duration,2018-06-14 19:10:05,2018-06-14 19:17:33,7m - 28.007s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 19:10:05,2018-06-14 19:10:09,3.575s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 19:10:09,2018-06-14 19:10:09,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 19:10:09,2018-06-14 19:17:32,7m - 23.586s,FAILED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 19:17:32,2018-06-14 19:17:32,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 19:17:32,2018-06-14 19:17:33,0.683s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-04,Chrome 67.0.3396.79,To verify that public admin is able to generate daypart summary report for selected groups/stores for selected duration,2018-06-14 19:17:33,2018-06-14 19:21:54,4m - 21.433s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 19:17:33,2018-06-14 19:17:36,3.256s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 19:17:36,2018-06-14 19:17:36,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 19:17:36,2018-06-14 19:21:54,4m - 17.341s,FAILED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 19:21:54,2018-06-14 19:21:54,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 19:21:54,2018-06-14 19:21:54,0.690s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-05,Chrome 67.0.3396.79,To verify that public admin is able to generate raw data summary report for selected groups/stores for selected duration,2018-06-14 19:21:54,2018-06-14 19:25:03,3m - 8.167s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 19:21:54,2018-06-14 19:21:58,3.270s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 19:21:58,2018-06-14 19:21:58,0.001s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 19:21:58,2018-06-14 19:25:02,3m - 4.097s,FAILED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 19:25:02,2018-06-14 19:25:03,0.664s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-06,Chrome 67.0.3396.79,To verify that public admin is able to generate day summary report for selected groups/stores for selected time period,2018-06-14 19:25:03,2018-06-14 19:29:43,4m - 40.244s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 19:25:03,2018-06-14 19:25:06,3.285s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 19:25:06,2018-06-14 19:25:06,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 19:25:06,2018-06-14 19:29:42,4m - 36.125s,FAILED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 19:29:42,2018-06-14 19:29:42,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 19:29:42,2018-06-14 19:29:43,0.670s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-07,Chrome 67.0.3396.79,To verify that public admin is able to generate weekly summary report for selected groups/stores for maximum of 2 months,2018-06-14 19:29:43,2018-06-14 19:35:40,5m - 56.779s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 19:29:43,2018-06-14 19:29:46,3.254s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 19:29:46,2018-06-14 19:29:46,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 19:29:46,2018-06-14 19:35:39,5m - 52.720s,PASSED
Statement - Catch (Exception e),Chrome 67.0.3396.79,,2018-06-14 19:35:39,2018-06-14 19:35:39,0.001s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 19:35:39,2018-06-14 19:35:39,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 19:35:39,2018-06-14 19:35:40,0.659s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-08,Chrome 67.0.3396.79,To verify that public admin is able to generate day summary report for selected groups/stores for maximum of 1 month,2018-06-14 19:35:40,2018-06-14 19:39:49,4m - 9.927s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 19:35:40,2018-06-14 19:35:43,3.261s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 19:35:43,2018-06-14 19:35:43,0.001s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 19:35:43,2018-06-14 19:39:49,4m - 5.877s,PASSED
Statement - Catch (Exception e),Chrome 67.0.3396.79,,2018-06-14 19:39:49,2018-06-14 19:39:49,0.001s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 19:39:49,2018-06-14 19:39:49,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 19:39:49,2018-06-14 19:39:49,0.654s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-09,Chrome 67.0.3396.79,To verify that public admin is able to generate daypart summary report for selected groups/stores for maximum of 2 weeks,2018-06-14 19:39:49,2018-06-14 19:43:59,4m - 9.803s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 19:39:50,2018-06-14 19:39:53,3.256s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 19:39:53,2018-06-14 19:39:53,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 19:39:53,2018-06-14 19:43:59,4m - 5.751s,PASSED
Statement - Catch (Exception e),Chrome 67.0.3396.79,,2018-06-14 19:43:59,2018-06-14 19:43:59,0.001s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 19:43:59,2018-06-14 19:43:59,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 19:43:59,2018-06-14 19:43:59,0.665s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-10,Chrome 67.0.3396.79,To verify that public admin is able to generate raw data summary report for selected groups/stores for maximum of 1 day,2018-06-14 19:43:59,2018-06-14 19:49:20,5m - 21.108s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 19:43:59,2018-06-14 19:44:03,3.237s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 19:44:03,2018-06-14 19:44:03,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 19:44:03,2018-06-14 19:49:20,5m - 17.078s,PASSED
Statement - Catch (Exception e),Chrome 67.0.3396.79,,2018-06-14 19:49:20,2018-06-14 19:49:20,0.001s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 19:49:20,2018-06-14 19:49:20,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 19:49:20,2018-06-14 19:49:20,0.645s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-11,Chrome 67.0.3396.79,To verify that public admin is able to generate day summary report for maximum of 1 month with 250 stores by using Advanced options,2018-06-14 19:49:20,2018-06-14 19:54:39,5m - 18.364s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 19:49:20,2018-06-14 19:49:24,3.264s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 19:49:24,2018-06-14 19:49:24,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 19:49:24,2018-06-14 19:54:38,5m - 14.274s,FAILED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 19:54:38,2018-06-14 19:54:38,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 19:54:38,2018-06-14 19:54:39,0.685s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-12,Chrome 67.0.3396.79,To verify that public admin is able to generate daypart summary report for maximum of 3 weeks with 250 stores by using Advanced options,2018-06-14 19:54:39,2018-06-14 20:02:06,7m - 27.237s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 19:54:39,2018-06-14 19:54:42,3.240s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 19:54:42,2018-06-14 19:54:42,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 19:54:42,2018-06-14 20:02:05,7m - 23.152s,FAILED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 20:02:05,2018-06-14 20:02:05,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 20:02:05,2018-06-14 20:02:06,0.698s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-13,Chrome 67.0.3396.79,To verify that public admin is able to generate week summary report for maximum of 2 months with 250 stores by using Advanced options,2018-06-14 20:02:06,2018-06-14 20:06:24,4m - 17.493s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 20:02:06,2018-06-14 20:02:09,3.265s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 20:02:09,2018-06-14 20:02:09,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 20:02:09,2018-06-14 20:06:23,4m - 13.418s,FAILED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 20:06:23,2018-06-14 20:06:23,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 20:06:23,2018-06-14 20:06:24,0.665s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-14,Chrome 67.0.3396.79,To verify that public admin is able to generate day summary report for maximum of 1 month with 100 stores by using Advanced options,2018-06-14 20:06:24,2018-06-14 20:10:29,4m - 5.810s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 20:06:24,2018-06-14 20:06:27,3.255s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 20:06:27,2018-06-14 20:06:27,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 20:06:27,2018-06-14 20:10:29,4m - 1.725s,FAILED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 20:10:29,2018-06-14 20:10:29,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 20:10:29,2018-06-14 20:10:29,0.690s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-15,Chrome 67.0.3396.79,To verify that public admin is able to generate daypart summary report for maximum of 3 months with 100 stores by using Advanced options,2018-06-14 20:10:29,2018-06-14 20:13:59,3m - 29.704s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 20:10:29,2018-06-14 20:10:33,3.271s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 20:10:33,2018-06-14 20:10:33,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 20:10:33,2018-06-14 20:13:58,3m - 25.615s,FAILED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 20:13:58,2018-06-14 20:13:58,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 20:13:58,2018-06-14 20:13:59,0.677s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-16,Chrome 67.0.3396.79,To verify that public admin is able to generate week summary report for maximum of 3 months with 250 stores by using Advanced options,2018-06-14 20:13:59,2018-06-14 20:20:09,6m - 10.331s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 20:13:59,2018-06-14 20:14:02,3.259s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 20:14:02,2018-06-14 20:14:02,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 20:14:02,2018-06-14 20:20:09,6m - 6.256s,FAILED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 20:20:09,2018-06-14 20:20:09,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 20:20:09,2018-06-14 20:20:09,0.671s,PASSED
,,,,,,
Test Cases/TimeZoneTC/HME-Account_Setting-Timezone-04,Chrome 67.0.3396.79,To verify that time zone is displayed in CST in Day summary report,2018-06-14 20:20:09,2018-06-14 20:22:10,2m - 0.854s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 20:20:09,2018-06-14 20:20:13,3.255s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 20:20:13,2018-06-14 20:20:13,0.001s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 20:20:13,2018-06-14 20:22:10,1m - 56.762s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 20:22:10,2018-06-14 20:22:10,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 20:22:10,2018-06-14 20:22:10,0.681s,PASSED
,,,,,,
Test Cases/TimeZoneTC/HME-Account_Setting-Timezone-05,Chrome 67.0.3396.79,To verify that time zone is displayed in CST in Daypart summary report,2018-06-14 20:22:10,2018-06-14 20:24:22,2m - 11.686s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 20:22:10,2018-06-14 20:22:14,4.243s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 20:22:15,2018-06-14 20:22:15,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 20:22:15,2018-06-14 20:24:21,2m - 6.627s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 20:24:21,2018-06-14 20:24:21,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 20:24:21,2018-06-14 20:24:22,0.687s,PASSED
,,,,,,
Test Cases/TimeZoneTC/HME-Account_Setting-Timezone-06,Chrome 67.0.3396.79,To verify that time zone is displayed in CST in weekly summary report,2018-06-14 20:24:22,2018-06-14 20:26:39,2m - 17.382s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 20:24:22,2018-06-14 20:24:26,4.280s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 20:24:26,2018-06-14 20:24:26,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 20:24:26,2018-06-14 20:26:39,2m - 12.229s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 20:26:39,2018-06-14 20:26:39,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 20:26:39,2018-06-14 20:26:39,0.730s,PASSED
,,,,,,
Test Cases/TimeZoneTC/HME-Browser-Timezone-01,Chrome 67.0.3396.79,To verify that time zone is displayed in EST in Day summary report,2018-06-14 20:26:39,2018-06-14 20:28:36,1m - 56.873s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 20:26:39,2018-06-14 20:26:44,4.261s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 20:26:44,2018-06-14 20:26:44,0.001s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 20:26:44,2018-06-14 20:28:35,1m - 51.824s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 20:28:35,2018-06-14 20:28:35,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 20:28:35,2018-06-14 20:28:36,0.655s,PASSED
,,,,,,
Test Cases/TimeZoneTC/HME-Browser-Timezone-02,Chrome 67.0.3396.79,To verify that time zone is displayed in EST in Daypart summary report,2018-06-14 20:28:36,2018-06-14 20:30:33,1m - 56.704s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 20:28:36,2018-06-14 20:28:40,4.253s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 20:28:41,2018-06-14 20:28:41,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 20:28:41,2018-06-14 20:30:32,1m - 51.662s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 20:30:32,2018-06-14 20:30:32,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 20:30:32,2018-06-14 20:30:33,0.662s,PASSED
,,,,,,
Test Cases/TimeZoneTC/HME-Browser-Timezone-03,Chrome 67.0.3396.79,To verify that time zone is displayed in EST in Weekly summary report.,2018-06-14 20:30:33,2018-06-14 20:32:30,1m - 57.175s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 20:30:33,2018-06-14 20:30:37,4.250s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 20:30:37,2018-06-14 20:30:37,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 20:30:37,2018-06-14 20:32:29,1m - 52.112s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 20:32:29,2018-06-14 20:32:29,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 20:32:29,2018-06-14 20:32:30,0.684s,PASSED
